,Year,State Name,Dist Name,Crop_Area_ha
4787,1992,Tamil Nadu,Tiruchirapalli / Trichy,788210.0
4788,1993,Tamil Nadu,Tiruchirapalli / Trichy,773290.0
4789,1994,Tamil Nadu,Tiruchirapalli / Trichy,725150.0
4790,1995,Tamil Nadu,Tiruchirapalli / Trichy,672290.0
4791,1996,Tamil Nadu,Tiruchirapalli / Trichy,697870.0
4792,1997,Tamil Nadu,Tiruchirapalli / Trichy,697910.0
4793,1998,Tamil Nadu,Tiruchirapalli / Trichy,711640.0
4794,1999,Tamil Nadu,Tiruchirapalli / Trichy,712830.0
4795,2000,Tamil Nadu,Tiruchirapalli / Trichy,703510.0
4796,2001,Tamil Nadu,Tiruchirapalli / Trichy,652490.0
4797,2002,Tamil Nadu,Tiruchirapalli / Trichy,582510.0
4798,2003,Tamil Nadu,Tiruchirapalli / Trichy,604010.0
4799,2004,Tamil Nadu,Tiruchirapalli / Trichy,686910.0
4800,2005,Tamil Nadu,Tiruchirapalli / Trichy,717590.0
4801,2006,Tamil Nadu,Tiruchirapalli / Trichy,689220.0
4802,2007,Tamil Nadu,Tiruchirapalli / Trichy,677550.0
4803,2008,Tamil Nadu,Tiruchirapalli / Trichy,686990.0
4804,2009,Tamil Nadu,Tiruchirapalli / Trichy,661620.0
4805,2010,Tamil Nadu,Tiruchirapalli / Trichy,660890.0
4806,2011,Tamil Nadu,Tiruchirapalli / Trichy,658340.0
4807,2012,Tamil Nadu,Tiruchirapalli / Trichy,572990.0
4808,2013,Tamil Nadu,Tiruchirapalli / Trichy,611020.0
4809,2014,Tamil Nadu,Tiruchirapalli / Trichy,640060.0
4810,2015,Tamil Nadu,Tiruchirapalli / Trichy,629650.0
4811,2016,Tamil Nadu,Tiruchirapalli / Trichy,499090.0
4812,2017,Tamil Nadu,Tiruchirapalli / Trichy,577060.0
4813,2018,Tamil Nadu,Tiruchirapalli / Trichy,566960.0
4814,2019,Tamil Nadu,Tiruchirapalli / Trichy,588040.0
4815,2020,Tamil Nadu,Tiruchirapalli / Trichy,595780.0
4816,1966,Tamil Nadu,Thanjavur,605400.0
4817,1967,Tamil Nadu,Thanjavur,603900.0
4818,1968,Tamil Nadu,Thanjavur,606300.0
4819,1969,Tamil Nadu,Thanjavur,611600.0
4820,1970,Tamil Nadu,Thanjavur,613400.0
4821,1971,Tamil Nadu,Thanjavur,619900.0
4822,1972,Tamil Nadu,Thanjavur,616000.0
4823,1973,Tamil Nadu,Thanjavur,619100.0
4824,1974,Tamil Nadu,Thanjavur,590700.0
4825,1975,Tamil Nadu,Thanjavur,613900.0
4826,1976,Tamil Nadu,Thanjavur,595300.0
4827,1977,Tamil Nadu,Thanjavur,620100.0
4828,1978,Tamil Nadu,Thanjavur,622000.0
4829,1979,Tamil Nadu,Thanjavur,627900.0
4830,1980,Tamil Nadu,Thanjavur,601800.0
4831,1981,Tamil Nadu,Thanjavur,612000.0
4832,1982,Tamil Nadu,Thanjavur,560900.0
4833,1983,Tamil Nadu,Thanjavur,597200.0
4834,1984,Tamil Nadu,Thanjavur,603900.0
4835,1985,Tamil Nadu,Thanjavur,577300.0
4836,1986,Tamil Nadu,Thanjavur,576400.0
4837,1987,Tamil Nadu,Thanjavur,568100.0
4838,1988,Tamil Nadu,Thanjavur,582500.0
4839,1989,Tamil Nadu,Thanjavur,582000.0
4840,1990,Tamil Nadu,Thanjavur,602770.0
4841,1991,Tamil Nadu,Thanjavur,614640.0
4842,1992,Tamil Nadu,Thanjavur,615510.0
4843,1993,Tamil Nadu,Thanjavur,611880.0
4844,1994,Tamil Nadu,Thanjavur,610420.0
4845,1995,Tamil Nadu,Thanjavur,584800.0
4846,1996,Tamil Nadu,Thanjavur,598670.0
4847,1997,Tamil Nadu,Thanjavur,602110.0
4848,1998,Tamil Nadu,Thanjavur,598370.0
4849,1999,Tamil Nadu,Thanjavur,606210.0
4850,2000,Tamil Nadu,Thanjavur,601330.0
4851,2001,Tamil Nadu,Thanjavur,591500.0
4852,2002,Tamil Nadu,Thanjavur,512770.0
4853,2003,Tamil Nadu,Thanjavur,490390.0
4854,2004,Tamil Nadu,Thanjavur,574750.0
4855,2005,Tamil Nadu,Thanjavur,589950.0
4856,2006,Tamil Nadu,Thanjavur,596870.0
4857,2007,Tamil Nadu,Thanjavur,592950.0
4858,2008,Tamil Nadu,Thanjavur,613600.0
4859,2009,Tamil Nadu,Thanjavur,602730.0
4860,2010,Tamil Nadu,Thanjavur,600390.0
4861,2011,Tamil Nadu,Thanjavur,597330.0
4862,2012,Tamil Nadu,Thanjavur,566310.0
4863,2013,Tamil Nadu,Thanjavur,574700.0
4864,2014,Tamil Nadu,Thanjavur,585640.0
4865,2015,Tamil Nadu,Thanjavur,573640.0
4866,2016,Tamil Nadu,Thanjavur,538990.0
4867,2017,Tamil Nadu,Thanjavur,557540.0
4868,2018,Tamil Nadu,Thanjavur,564890.0
4869,2019,Tamil Nadu,Thanjavur,572130.0
4870,2020,Tamil Nadu,Thanjavur,505240.0
4871,1966,Tamil Nadu,Madurai,567600.0
4872,1967,Tamil Nadu,Madurai,571200.0
4873,1968,Tamil Nadu,Madurai,559300.0
4874,1969,Tamil Nadu,Madurai,573900.0
4875,1970,Tamil Nadu,Madurai,583500.0
4876,1971,Tamil Nadu,Madurai,600800.0
4877,1972,Tamil Nadu,Madurai,608300.0
4878,1973,Tamil Nadu,Madurai,581500.0
4879,1974,Tamil Nadu,Madurai,531900.0
4880,1975,Tamil Nadu,Madurai,575400.0
4881,1976,Tamil Nadu,Madurai,562200.0
4882,1977,Tamil Nadu,Madurai,597300.0
4883,1978,Tamil Nadu,Madurai,585500.0
4884,1979,Tamil Nadu,Madurai,592000.0
4885,1980,Tamil Nadu,Madurai,513000.0
4886,1981,Tamil Nadu,Madurai,573000.0
4887,1982,Tamil Nadu,Madurai,524100.0
4888,1983,Tamil Nadu,Madurai,571800.0
4889,1984,Tamil Nadu,Madurai,533700.0
4890,1985,Tamil Nadu,Madurai,511900.0
4891,1986,Tamil Nadu,Madurai,538700.0
4892,1987,Tamil Nadu,Madurai,608200.0
4893,1988,Tamil Nadu,Madurai,538600.0
4894,1989,Tamil Nadu,Madurai,578900.0
4895,1990,Tamil Nadu,Madurai,560190.0
4896,1991,Tamil Nadu,Madurai,549070.0
4897,1992,Tamil Nadu,Madurai,561470.0
4898,1993,Tamil Nadu,Madurai,549070.0
4899,1994,Tamil Nadu,Madurai,573850.0
4900,1995,Tamil Nadu,Madurai,484080.0
