,Year,State Name,Dist Name,Total_Irrigation(1000 ha)
1887,1983,Madhya Pradesh,Khargone (West Nimar),4.505
1888,1984,Madhya Pradesh,Khargone (West Nimar),4.6819999999999995
1889,1985,Madhya Pradesh,Khargone (West Nimar),3.685
1890,1986,Madhya Pradesh,Khargone (West Nimar),5.706
1891,1987,Madhya Pradesh,Khargone (West Nimar),4.1385
1892,1988,Madhya Pradesh,Khargone (West Nimar),6.421999999999999
1893,1989,Madhya Pradesh,Khargone (West Nimar),7.231
1894,1990,Madhya Pradesh,Khargone (West Nimar),6.7204999999999995
1895,1991,Madhya Pradesh,Khargone (West Nimar),6.897
1896,1992,Madhya Pradesh,Khargone (West Nimar),5.9704999999999995
1897,1993,Madhya Pradesh,Khargone (West Nimar),7.498
1898,1994,Madhya Pradesh,Khargone (West Nimar),8.429
1899,1995,Madhya Pradesh,Khargone (West Nimar),7.967649999999999
1900,1996,Madhya Pradesh,Khargone (West Nimar),9.45215
1901,1997,Madhya Pradesh,Khargone (West Nimar),10.367099999999999
1902,1998,Madhya Pradesh,Khargone (West Nimar),12.287749999999999
1903,1999,Madhya Pradesh,Khargone (West Nimar),11.64115
1904,2000,Madhya Pradesh,Khargone (West Nimar),7.136
1905,2001,Madhya Pradesh,Khargone (West Nimar),8.1505
1906,2002,Madhya Pradesh,Khargone (West Nimar),9.923199999999998
1907,2003,Madhya Pradesh,Khargone (West Nimar),11.50565
1908,2004,Madhya Pradesh,Khargone (West Nimar),11.967500000000001
1909,2005,Madhya Pradesh,Khargone (West Nimar),9.928900000000002
1910,2006,Madhya Pradesh,Khargone (West Nimar),13.2944
1911,2007,Madhya Pradesh,Khargone (West Nimar),14.222249999999999
1912,2008,Madhya Pradesh,Khargone (West Nimar),11.617549999999998
1913,2009,Madhya Pradesh,Khargone (West Nimar),15.108349999999998
1914,2010,Madhya Pradesh,Khargone (West Nimar),16.7705
1915,2011,Madhya Pradesh,Khargone (West Nimar),17.222849999999998
1916,2012,Madhya Pradesh,Khargone (West Nimar),18.89665
1917,2013,Madhya Pradesh,Khargone (West Nimar),21.174
1918,2014,Madhya Pradesh,Khargone (West Nimar),24.0051
1919,2015,Madhya Pradesh,Khargone (West Nimar),25.149799999999995
1920,2016,Madhya Pradesh,Khargone (West Nimar),26.202050000000003
1921,2017,Madhya Pradesh,Khargone (West Nimar),37.0092
1922,2018,Madhya Pradesh,Khargone (West Nimar),38.348800000000004
1923,2019,Madhya Pradesh,Khargone (West Nimar),40.745799999999996
1924,2020,Madhya Pradesh,Khargone (West Nimar),46.34555000000001
1925,1966,Madhya Pradesh,Khandwa (East Nimar),0.6519999999999999
1926,1967,Madhya Pradesh,Khandwa (East Nimar),0.7210000000000001
1927,1968,Madhya Pradesh,Khandwa (East Nimar),0.8300000000000001
1928,1969,Madhya Pradesh,Khandwa (East Nimar),0.9005000000000001
1929,1970,Madhya Pradesh,Khandwa (East Nimar),0.946
1930,1971,Madhya Pradesh,Khandwa (East Nimar),0.9855
1931,1972,Madhya Pradesh,Khandwa (East Nimar),1.1350000000000002
1932,1973,Madhya Pradesh,Khandwa (East Nimar),1.2999999999999996
1933,1974,Madhya Pradesh,Khandwa (East Nimar),1.3355000000000001
1934,1975,Madhya Pradesh,Khandwa (East Nimar),1.5655000000000001
1935,1976,Madhya Pradesh,Khandwa (East Nimar),1.6060000000000005
1936,1977,Madhya Pradesh,Khandwa (East Nimar),2.3259999999999996
1937,1978,Madhya Pradesh,Khandwa (East Nimar),2.1555
1938,1979,Madhya Pradesh,Khandwa (East Nimar),2.285
1939,1980,Madhya Pradesh,Khandwa (East Nimar),2.3655
1940,1981,Madhya Pradesh,Khandwa (East Nimar),2.5700000000000003
1941,1982,Madhya Pradesh,Khandwa (East Nimar),3.18
1942,1983,Madhya Pradesh,Khandwa (East Nimar),3.4799999999999995
1943,1984,Madhya Pradesh,Khandwa (East Nimar),3.0085000000000006
1944,1985,Madhya Pradesh,Khandwa (East Nimar),2.702
1945,1986,Madhya Pradesh,Khandwa (East Nimar),3.408499999999999
1946,1987,Madhya Pradesh,Khandwa (East Nimar),3.0845
1947,1988,Madhya Pradesh,Khandwa (East Nimar),3.950500000000001
1948,1989,Madhya Pradesh,Khandwa (East Nimar),4.61
1949,1990,Madhya Pradesh,Khandwa (East Nimar),4.974500000000001
1950,1991,Madhya Pradesh,Khandwa (East Nimar),4.978
1951,1992,Madhya Pradesh,Khandwa (East Nimar),4.358
1952,1993,Madhya Pradesh,Khandwa (East Nimar),5.816
1953,1994,Madhya Pradesh,Khandwa (East Nimar),6.967499999999999
1954,1995,Madhya Pradesh,Khandwa (East Nimar),7.0685
1955,1996,Madhya Pradesh,Khandwa (East Nimar),7.57565
1956,1997,Madhya Pradesh,Khandwa (East Nimar),8.2319
1957,1998,Madhya Pradesh,Khandwa (East Nimar),8.71175
1958,1999,Madhya Pradesh,Khandwa (East Nimar),9.2058
1959,2000,Madhya Pradesh,Khandwa (East Nimar),4.58775
1960,2001,Madhya Pradesh,Khandwa (East Nimar),6.336549999999999
1961,2002,Madhya Pradesh,Khandwa (East Nimar),7.503349999999999
1962,2003,Madhya Pradesh,Khandwa (East Nimar),5.809500000000001
1963,2004,Madhya Pradesh,Khandwa (East Nimar),6.17235
1964,2005,Madhya Pradesh,Khandwa (East Nimar),6.1937500000000005
1965,2006,Madhya Pradesh,Khandwa (East Nimar),6.6591
1966,2007,Madhya Pradesh,Khandwa (East Nimar),6.982450000000002
1967,2008,Madhya Pradesh,Khandwa (East Nimar),7.0939499999999995
1968,2009,Madhya Pradesh,Khandwa (East Nimar),7.801900000000002
1969,2010,Madhya Pradesh,Khandwa (East Nimar),8.77475
1970,2011,Madhya Pradesh,Khandwa (East Nimar),9.16365
1971,2012,Madhya Pradesh,Khandwa (East Nimar),9.951249999999998
1972,2013,Madhya Pradesh,Khandwa (East Nimar),10.717600000000001
1973,2014,Madhya Pradesh,Khandwa (East Nimar),10.824499999999997
1974,2015,Madhya Pradesh,Khandwa (East Nimar),10.579049999999999
1975,2016,Madhya Pradesh,Khandwa (East Nimar),10.77715
1976,2017,Madhya Pradesh,Khandwa (East Nimar),12.981950000000001
1977,2018,Madhya Pradesh,Khandwa (East Nimar),14.609799999999998
1978,2019,Madhya Pradesh,Khandwa (East Nimar),16.6952
1979,2020,Madhya Pradesh,Khandwa (East Nimar),18.654900000000005
1980,1966,Madhya Pradesh,Sehore,0.5125
1981,1967,Madhya Pradesh,Sehore,0.5564999999999999
1982,1968,Madhya Pradesh,Sehore,0.7419999999999999
1983,1969,Madhya Pradesh,Sehore,0.8875
1984,1970,Madhya Pradesh,Sehore,1.166
1985,1971,Madhya Pradesh,Sehore,1.347
1986,1972,Madhya Pradesh,Sehore,1.409
1987,1973,Madhya Pradesh,Sehore,1.4965
1988,1974,Madhya Pradesh,Sehore,1.3725
1989,1975,Madhya Pradesh,Sehore,1.1480000000000001
1990,1976,Madhya Pradesh,Sehore,1.272
1991,1977,Madhya Pradesh,Sehore,1.466
1992,1978,Madhya Pradesh,Sehore,1.6179999999999999
1993,1979,Madhya Pradesh,Sehore,1.7599999999999998
1994,1980,Madhya Pradesh,Sehore,2.1625
1995,1981,Madhya Pradesh,Sehore,2.4435000000000002
1996,1982,Madhya Pradesh,Sehore,2.2435
1997,1983,Madhya Pradesh,Sehore,2.5805
1998,1984,Madhya Pradesh,Sehore,2.995
1999,1985,Madhya Pradesh,Sehore,4.732
2000,1986,Madhya Pradesh,Sehore,4.7490000000000006
2001,1987,Madhya Pradesh,Sehore,4.9015
2002,1988,Madhya Pradesh,Sehore,5.576499999999999
2003,1989,Madhya Pradesh,Sehore,5.4754999999999985
2004,1990,Madhya Pradesh,Sehore,7.1795
2005,1991,Madhya Pradesh,Sehore,8.258
2006,1992,Madhya Pradesh,Sehore,8.736
2007,1993,Madhya Pradesh,Sehore,11.811499999999999
2008,1994,Madhya Pradesh,Sehore,13.062000000000001
2009,1995,Madhya Pradesh,Sehore,14.067849999999998
2010,1996,Madhya Pradesh,Sehore,14.821499999999997
2011,1997,Madhya Pradesh,Sehore,15.25585
2012,1998,Madhya Pradesh,Sehore,15.365749999999997
2013,1999,Madhya Pradesh,Sehore,16.55545
2014,2000,Madhya Pradesh,Sehore,11.5709
2015,2001,Madhya Pradesh,Sehore,16.10735
2016,2002,Madhya Pradesh,Sehore,16.076950000000004
2017,2003,Madhya Pradesh,Sehore,18.603800000000003
2018,2004,Madhya Pradesh,Sehore,19.2733
2019,2005,Madhya Pradesh,Sehore,18.49765
2020,2006,Madhya Pradesh,Sehore,20.379299999999994
2021,2007,Madhya Pradesh,Sehore,22.755450000000003
2022,2008,Madhya Pradesh,Sehore,21.6716
2023,2009,Madhya Pradesh,Sehore,22.254250000000003
2024,2010,Madhya Pradesh,Sehore,23.485999999999997
2025,2011,Madhya Pradesh,Sehore,25.020899999999997
2026,2012,Madhya Pradesh,Sehore,27.18105
2027,2013,Madhya Pradesh,Sehore,29.722499999999997
2028,2014,Madhya Pradesh,Sehore,29.820800000000002
2029,2015,Madhya Pradesh,Sehore,28.67405
2030,2016,Madhya Pradesh,Sehore,30.76465
2031,2017,Madhya Pradesh,Sehore,33.67555
2032,2018,Madhya Pradesh,Sehore,34.516749999999995
2033,2019,Madhya Pradesh,Sehore,35.82214999999999
2034,2020,Madhya Pradesh,Sehore,36.73195
2035,1966,Madhya Pradesh,Raisen,0.18
2036,1967,Madhya Pradesh,Raisen,0.155
2037,1968,Madhya Pradesh,Raisen,0.20500000000000002
2038,1969,Madhya Pradesh,Raisen,0.20500000000000002
2039,1970,Madhya Pradesh,Raisen,0.3315
2040,1971,Madhya Pradesh,Raisen,0.4255
2041,1972,Madhya Pradesh,Raisen,0.599
2042,1973,Madhya Pradesh,Raisen,0.5155000000000001
2043,1974,Madhya Pradesh,Raisen,0.4600000000000001
2044,1975,Madhya Pradesh,Raisen,0.6855
2045,1976,Madhya Pradesh,Raisen,0.8540000000000001
2046,1977,Madhya Pradesh,Raisen,0.834
2047,1978,Madhya Pradesh,Raisen,0.785
2048,1979,Madhya Pradesh,Raisen,0.42000000000000004
2049,1980,Madhya Pradesh,Raisen,1.0205000000000004
2050,1981,Madhya Pradesh,Raisen,1.0925000000000002
2051,1982,Madhya Pradesh,Raisen,1.7310000000000003
2052,1983,Madhya Pradesh,Raisen,2.3365
2053,1984,Madhya Pradesh,Raisen,2.6165000000000007
2054,1985,Madhya Pradesh,Raisen,3.0585000000000004
2055,1986,Madhya Pradesh,Raisen,3.212000000000001
2056,1987,Madhya Pradesh,Raisen,3.3659999999999997
2057,1988,Madhya Pradesh,Raisen,3.7920000000000003
2058,1989,Madhya Pradesh,Raisen,4.470999999999999
2059,1990,Madhya Pradesh,Raisen,5.049
2060,1991,Madhya Pradesh,Raisen,5.815499999999999
2061,1992,Madhya Pradesh,Raisen,6.680999999999999
2062,1993,Madhya Pradesh,Raisen,7.452
2063,1994,Madhya Pradesh,Raisen,8.7285
2064,1995,Madhya Pradesh,Raisen,9.1286
2065,1996,Madhya Pradesh,Raisen,9.6947
2066,1997,Madhya Pradesh,Raisen,8.896050000000002
2067,1998,Madhya Pradesh,Raisen,9.6997
2068,1999,Madhya Pradesh,Raisen,10.08885
2069,2000,Madhya Pradesh,Raisen,10.283550000000002
2070,2001,Madhya Pradesh,Raisen,11.05425
2071,2002,Madhya Pradesh,Raisen,12.061800000000002
2072,2003,Madhya Pradesh,Raisen,12.3779
2073,2004,Madhya Pradesh,Raisen,12.575050000000001
2074,2005,Madhya Pradesh,Raisen,13.318249999999997
2075,2006,Madhya Pradesh,Raisen,14.375349999999997
2076,2007,Madhya Pradesh,Raisen,15.164450000000002
2077,2008,Madhya Pradesh,Raisen,16.61245
2078,2009,Madhya Pradesh,Raisen,16.9364
2079,2010,Madhya Pradesh,Raisen,15.384999999999996
2080,2011,Madhya Pradesh,Raisen,17.505549999999996
2081,2012,Madhya Pradesh,Raisen,19.624649999999995
2082,2013,Madhya Pradesh,Raisen,24.368149999999996
2083,2014,Madhya Pradesh,Raisen,25.696299999999997
2084,2015,Madhya Pradesh,Raisen,23.68895
2085,2016,Madhya Pradesh,Raisen,25.054299999999994
2086,2017,Madhya Pradesh,Raisen,27.707900000000002
2087,2018,Madhya Pradesh,Raisen,31.612000000000002
2088,2019,Madhya Pradesh,Raisen,33.376450000000006
2089,2020,Madhya Pradesh,Raisen,33.29574999999999
2090,1966,Madhya Pradesh,Vidisha,0.10500000000000001
2091,1967,Madhya Pradesh,Vidisha,0.065
2092,1968,Madhya Pradesh,Vidisha,0.10049999999999999
2093,1969,Madhya Pradesh,Vidisha,0.095
2094,1970,Madhya Pradesh,Vidisha,0.13499999999999998
2095,1971,Madhya Pradesh,Vidisha,0.1855
2096,1972,Madhya Pradesh,Vidisha,0.2105
2097,1973,Madhya Pradesh,Vidisha,0.2455
2098,1974,Madhya Pradesh,Vidisha,0.215
2099,1975,Madhya Pradesh,Vidisha,0.3555
2100,1976,Madhya Pradesh,Vidisha,0.34049999999999997
2101,1977,Madhya Pradesh,Vidisha,0.4305
2102,1978,Madhya Pradesh,Vidisha,0.5454999999999999
2103,1979,Madhya Pradesh,Vidisha,0.5009999999999999
2104,1980,Madhya Pradesh,Vidisha,0.7959999999999999
2105,1981,Madhya Pradesh,Vidisha,0.746
2106,1982,Madhya Pradesh,Vidisha,0.9365
2107,1983,Madhya Pradesh,Vidisha,1.0615
2108,1984,Madhya Pradesh,Vidisha,1.3915000000000002
2109,1985,Madhya Pradesh,Vidisha,1.9070000000000005
2110,1986,Madhya Pradesh,Vidisha,2.4715000000000003
2111,1987,Madhya Pradesh,Vidisha,2.796
2112,1988,Madhya Pradesh,Vidisha,3.528
2113,1989,Madhya Pradesh,Vidisha,4.4285
2114,1990,Madhya Pradesh,Vidisha,5.02
2115,1991,Madhya Pradesh,Vidisha,5.5015
2116,1992,Madhya Pradesh,Vidisha,5.843500000000001
2117,1993,Madhya Pradesh,Vidisha,7.350000000000001
2118,1994,Madhya Pradesh,Vidisha,8.498000000000001
2119,1995,Madhya Pradesh,Vidisha,9.614550000000001
2120,1996,Madhya Pradesh,Vidisha,10.3835
2121,1997,Madhya Pradesh,Vidisha,6.827500000000002
2122,1998,Madhya Pradesh,Vidisha,10.516000000000002
2123,1999,Madhya Pradesh,Vidisha,12.124150000000002
2124,2000,Madhya Pradesh,Vidisha,12.687100000000003
2125,2001,Madhya Pradesh,Vidisha,14.302699999999998
2126,2002,Madhya Pradesh,Vidisha,14.124149999999997
2127,2003,Madhya Pradesh,Vidisha,16.8613
2128,2004,Madhya Pradesh,Vidisha,17.584049999999998
2129,2005,Madhya Pradesh,Vidisha,18.60935
2130,2006,Madhya Pradesh,Vidisha,19.520100000000003
2131,2007,Madhya Pradesh,Vidisha,22.87035
2132,2008,Madhya Pradesh,Vidisha,22.5973
2133,2009,Madhya Pradesh,Vidisha,18.3755
2134,2010,Madhya Pradesh,Vidisha,19.2109
2135,2011,Madhya Pradesh,Vidisha,21.8445
2136,2012,Madhya Pradesh,Vidisha,23.80585
2137,2013,Madhya Pradesh,Vidisha,29.10689999999999
2138,2014,Madhya Pradesh,Vidisha,26.954949999999997
2139,2015,Madhya Pradesh,Vidisha,27.556849999999997
2140,2016,Madhya Pradesh,Vidisha,27.783949999999994
2141,2017,Madhya Pradesh,Vidisha,33.46945000000001
2142,2018,Madhya Pradesh,Vidisha,33.48555
2143,2019,Madhya Pradesh,Vidisha,32.24085
2144,2020,Madhya Pradesh,Vidisha,34.86075
2145,1966,Madhya Pradesh,Betul,1.0114999999999998
2146,1967,Madhya Pradesh,Betul,1.121
2147,1968,Madhya Pradesh,Betul,1.5114999999999998
2148,1969,Madhya Pradesh,Betul,1.6769999999999996
2149,1970,Madhya Pradesh,Betul,1.8905
2150,1971,Madhya Pradesh,Betul,1.925
2151,1972,Madhya Pradesh,Betul,1.8820000000000001
2152,1973,Madhya Pradesh,Betul,1.911
2153,1974,Madhya Pradesh,Betul,1.8805000000000003
2154,1975,Madhya Pradesh,Betul,2.0454999999999997
2155,1976,Madhya Pradesh,Betul,2.0599999999999996
2156,1977,Madhya Pradesh,Betul,2.1350000000000002
2157,1978,Madhya Pradesh,Betul,2.3305
2158,1979,Madhya Pradesh,Betul,2.3705000000000007
2159,1980,Madhya Pradesh,Betul,2.2655000000000003
2160,1981,Madhya Pradesh,Betul,2.341
2161,1982,Madhya Pradesh,Betul,2.516
2162,1983,Madhya Pradesh,Betul,2.7110000000000003
2163,1984,Madhya Pradesh,Betul,2.7715000000000005
2164,1985,Madhya Pradesh,Betul,2.9010000000000002
2165,1986,Madhya Pradesh,Betul,2.6715
2166,1987,Madhya Pradesh,Betul,2.8574999999999995
2167,1988,Madhya Pradesh,Betul,3.242
2168,1989,Madhya Pradesh,Betul,3.2674999999999996
2169,1990,Madhya Pradesh,Betul,3.775
2170,1991,Madhya Pradesh,Betul,3.6245000000000003
2171,1992,Madhya Pradesh,Betul,3.868
2172,1993,Madhya Pradesh,Betul,4.5525
2173,1994,Madhya Pradesh,Betul,5.0215000000000005
2174,1995,Madhya Pradesh,Betul,5.3025
2175,1996,Madhya Pradesh,Betul,5.429699999999999
2176,1997,Madhya Pradesh,Betul,5.3723
2177,1998,Madhya Pradesh,Betul,5.616199999999999
2178,1999,Madhya Pradesh,Betul,6.028499999999999
2179,2000,Madhya Pradesh,Betul,2.94695
2180,2001,Madhya Pradesh,Betul,5.4188
2181,2002,Madhya Pradesh,Betul,5.5188
2182,2003,Madhya Pradesh,Betul,5.549799999999999
2183,2004,Madhya Pradesh,Betul,5.722
2184,2005,Madhya Pradesh,Betul,6.227500000000001
2185,2006,Madhya Pradesh,Betul,6.39215
2186,2007,Madhya Pradesh,Betul,6.67015
2187,2008,Madhya Pradesh,Betul,6.461999999999999
2188,2009,Madhya Pradesh,Betul,7.230150000000002
2189,2010,Madhya Pradesh,Betul,7.902400000000002
2190,2011,Madhya Pradesh,Betul,6.977999999999999
2191,2012,Madhya Pradesh,Betul,8.3703
2192,2013,Madhya Pradesh,Betul,9.332449999999998
2193,2014,Madhya Pradesh,Betul,10.845
2194,2015,Madhya Pradesh,Betul,10.42525
2195,2016,Madhya Pradesh,Betul,10.4934
2196,2017,Madhya Pradesh,Betul,11.0008
2197,2018,Madhya Pradesh,Betul,12.32735
2198,2019,Madhya Pradesh,Betul,18.052699999999998
2199,2020,Madhya Pradesh,Betul,20.040649999999996
2200,1966,Madhya Pradesh,Rajgarh,0.574
2201,1967,Madhya Pradesh,Rajgarh,0.6815
2202,1968,Madhya Pradesh,Rajgarh,0.75
2203,1969,Madhya Pradesh,Rajgarh,0.8215
2204,1970,Madhya Pradesh,Rajgarh,0.8559999999999999
2205,1971,Madhya Pradesh,Rajgarh,1.016
2206,1972,Madhya Pradesh,Rajgarh,1.1269999999999998
2207,1973,Madhya Pradesh,Rajgarh,1.2660000000000002
2208,1974,Madhya Pradesh,Rajgarh,1.1854999999999998
2209,1975,Madhya Pradesh,Rajgarh,1.3320000000000003
2210,1976,Madhya Pradesh,Rajgarh,1.298
2211,1977,Madhya Pradesh,Rajgarh,1.3074999999999999
2212,1978,Madhya Pradesh,Rajgarh,1.7485
2213,1979,Madhya Pradesh,Rajgarh,1.1455
2214,1980,Madhya Pradesh,Rajgarh,1.6145000000000003
2215,1981,Madhya Pradesh,Rajgarh,1.7439999999999998
2216,1982,Madhya Pradesh,Rajgarh,2.2385
2217,1983,Madhya Pradesh,Rajgarh,2.3485000000000005
2218,1984,Madhya Pradesh,Rajgarh,2.753
2219,1985,Madhya Pradesh,Rajgarh,3.425
2220,1986,Madhya Pradesh,Rajgarh,3.7290000000000005
2221,1987,Madhya Pradesh,Rajgarh,4.1595
2222,1988,Madhya Pradesh,Rajgarh,4.5375000000000005
2223,1989,Madhya Pradesh,Rajgarh,3.1020000000000003
2224,1990,Madhya Pradesh,Rajgarh,5.441
2225,1991,Madhya Pradesh,Rajgarh,5.7025000000000015
2226,1992,Madhya Pradesh,Rajgarh,5.4435
2227,1993,Madhya Pradesh,Rajgarh,7.147
2228,1994,Madhya Pradesh,Rajgarh,8.338999999999999
2229,1995,Madhya Pradesh,Rajgarh,8.467699999999999
2230,1996,Madhya Pradesh,Rajgarh,9.36705
2231,1997,Madhya Pradesh,Rajgarh,10.117150000000002
2232,1998,Madhya Pradesh,Rajgarh,10.80425
2233,1999,Madhya Pradesh,Rajgarh,11.412650000000003
2234,2000,Madhya Pradesh,Rajgarh,5.485150000000002
2235,2001,Madhya Pradesh,Rajgarh,7.2677
2236,2002,Madhya Pradesh,Rajgarh,4.02365
2237,2003,Madhya Pradesh,Rajgarh,10.55875
2238,2004,Madhya Pradesh,Rajgarh,11.2708
2239,2005,Madhya Pradesh,Rajgarh,7.921850000000001
2240,2006,Madhya Pradesh,Rajgarh,11.864149999999999
2241,2007,Madhya Pradesh,Rajgarh,12.845099999999999
2242,2008,Madhya Pradesh,Rajgarh,10.784400000000002
2243,2009,Madhya Pradesh,Rajgarh,14.521599999999998
2244,2010,Madhya Pradesh,Rajgarh,15.046249999999997
2245,2011,Madhya Pradesh,Rajgarh,17.0599
2246,2012,Madhya Pradesh,Rajgarh,19.06845
2247,2013,Madhya Pradesh,Rajgarh,18.873050000000003
2248,2014,Madhya Pradesh,Rajgarh,19.1805
2249,2015,Madhya Pradesh,Rajgarh,19.160249999999998
2250,2016,Madhya Pradesh,Rajgarh,19.2061
2251,2017,Madhya Pradesh,Rajgarh,21.494099999999996
2252,2018,Madhya Pradesh,Rajgarh,21.64195
2253,2019,Madhya Pradesh,Rajgarh,22.19095
2254,2020,Madhya Pradesh,Rajgarh,25.073249999999994
2255,1966,Madhya Pradesh,Shajapur,0.6425
2256,1967,Madhya Pradesh,Shajapur,0.6994999999999999
2257,1968,Madhya Pradesh,Shajapur,0.916
2258,1969,Madhya Pradesh,Shajapur,1.0435
2259,1970,Madhya Pradesh,Shajapur,1.1075
2260,1971,Madhya Pradesh,Shajapur,1.1685
2261,1972,Madhya Pradesh,Shajapur,1.4845
2262,1973,Madhya Pradesh,Shajapur,1.7005000000000003
2263,1974,Madhya Pradesh,Shajapur,1.6275
2264,1975,Madhya Pradesh,Shajapur,1.8630000000000002
2265,1976,Madhya Pradesh,Shajapur,1.918
2266,1977,Madhya Pradesh,Shajapur,2.115
2267,1978,Madhya Pradesh,Shajapur,2.548
2268,1979,Madhya Pradesh,Shajapur,2.2795000000000005
2269,1980,Madhya Pradesh,Shajapur,2.4915
2270,1981,Madhya Pradesh,Shajapur,2.8810000000000002
2271,1982,Madhya Pradesh,Shajapur,3.4540000000000006
2272,1983,Madhya Pradesh,Shajapur,3.8639999999999994
2273,1984,Madhya Pradesh,Shajapur,4.506500000000001
2274,1985,Madhya Pradesh,Shajapur,5.511
2275,1986,Madhya Pradesh,Shajapur,5.7170000000000005
2276,1987,Madhya Pradesh,Shajapur,5.9475
2277,1988,Madhya Pradesh,Shajapur,6.419
2278,1989,Madhya Pradesh,Shajapur,5.2219999999999995
2279,1990,Madhya Pradesh,Shajapur,6.9545
2280,1991,Madhya Pradesh,Shajapur,7.670999999999999
2281,1992,Madhya Pradesh,Shajapur,6.325
2282,1993,Madhya Pradesh,Shajapur,8.997499999999999
2283,1994,Madhya Pradesh,Shajapur,10.237000000000004
2284,1995,Madhya Pradesh,Shajapur,10.6182
2285,1996,Madhya Pradesh,Shajapur,11.511399999999998
2286,1997,Madhya Pradesh,Shajapur,11.6558
2287,1998,Madhya Pradesh,Shajapur,12.979799999999997
2288,1999,Madhya Pradesh,Shajapur,13.5833
2289,2000,Madhya Pradesh,Shajapur,4.0279
2290,2001,Madhya Pradesh,Shajapur,6.48815
2291,2002,Madhya Pradesh,Shajapur,5.661599999999999
2292,2003,Madhya Pradesh,Shajapur,11.055850000000001
2293,2004,Madhya Pradesh,Shajapur,12.136999999999999
2294,2005,Madhya Pradesh,Shajapur,9.19425
2295,2006,Madhya Pradesh,Shajapur,12.940599999999998
2296,2007,Madhya Pradesh,Shajapur,16.137000000000004
2297,2008,Madhya Pradesh,Shajapur,12.92115
2298,2009,Madhya Pradesh,Shajapur,14.27985
2299,2010,Madhya Pradesh,Shajapur,14.214099999999998
2300,2011,Madhya Pradesh,Shajapur,15.534700000000004
2301,2012,Madhya Pradesh,Shajapur,16.94265
2302,2013,Madhya Pradesh,Shajapur,18.662349999999996
2303,2014,Madhya Pradesh,Shajapur,17.3141
2304,2015,Madhya Pradesh,Shajapur,17.412699999999997
2305,2016,Madhya Pradesh,Shajapur,18.0762
2306,2017,Madhya Pradesh,Shajapur,21.662649999999996
2307,2018,Madhya Pradesh,Shajapur,26.780450000000002
2308,2019,Madhya Pradesh,Shajapur,23.106050000000003
2309,2020,Madhya Pradesh,Shajapur,24.14745
2310,1966,Madhya Pradesh,Hoshangabad,0.31499999999999995
2311,1967,Madhya Pradesh,Hoshangabad,0.3449999999999999
2312,1968,Madhya Pradesh,Hoshangabad,0.3504999999999999
2313,1969,Madhya Pradesh,Hoshangabad,0.4
2314,1970,Madhya Pradesh,Hoshangabad,0.5349999999999999
2315,1971,Madhya Pradesh,Hoshangabad,0.705
2316,1972,Madhya Pradesh,Hoshangabad,0.9060000000000002
2317,1973,Madhya Pradesh,Hoshangabad,0.9160000000000001
2318,1974,Madhya Pradesh,Hoshangabad,1.1865000000000003
2319,1975,Madhya Pradesh,Hoshangabad,1.5659999999999998
2320,1976,Madhya Pradesh,Hoshangabad,1.8105
2321,1977,Madhya Pradesh,Hoshangabad,2.03
2322,1978,Madhya Pradesh,Hoshangabad,2.2810000000000006
2323,1979,Madhya Pradesh,Hoshangabad,2.9449999999999994
2324,1980,Madhya Pradesh,Hoshangabad,3.8265000000000002
2325,1981,Madhya Pradesh,Hoshangabad,5.502999999999999
2326,1982,Madhya Pradesh,Hoshangabad,6.589999999999999
2327,1983,Madhya Pradesh,Hoshangabad,7.004
2328,1984,Madhya Pradesh,Hoshangabad,8.537499999999998
2329,1985,Madhya Pradesh,Hoshangabad,9.442499999999999
2330,1986,Madhya Pradesh,Hoshangabad,10.8415
2331,1987,Madhya Pradesh,Hoshangabad,11.4665
2332,1988,Madhya Pradesh,Hoshangabad,12.616
2333,1989,Madhya Pradesh,Hoshangabad,13.882499999999999
2334,1990,Madhya Pradesh,Hoshangabad,14.552000000000001
2335,1991,Madhya Pradesh,Hoshangabad,16.1255
2336,1992,Madhya Pradesh,Hoshangabad,17.881500000000003
2337,1993,Madhya Pradesh,Hoshangabad,18.869500000000002
2338,1994,Madhya Pradesh,Hoshangabad,22.064500000000002
2339,1995,Madhya Pradesh,Hoshangabad,21.196900000000003
2340,1996,Madhya Pradesh,Hoshangabad,19.0348
2341,1997,Madhya Pradesh,Hoshangabad,18.572550000000003
2342,1998,Madhya Pradesh,Hoshangabad,20.407950000000003
2343,1999,Madhya Pradesh,Hoshangabad,21.248499999999996
2344,2000,Madhya Pradesh,Hoshangabad,20.9326
